,0
1595,-0.04285714285714286
1596,0.32
1597,0.3125
1598,0.075
1599,0.08750000000000001
1600,-0.875
1601,0.2
1602,0.25
1603,0.29
1604,0.325
1605,0.27999999999999997
1606,0.29000000000000004
1607,0.3375
1608,0.45
1609,0.35
1610,0.09411764705882353
1611,0.1
1612,0.375
1613,0.29000000000000004
1614,-0.1625
1615,0.48000000000000004
1616,0.48000000000000004
1617,0.42
1618,0.15000000000000002
1619,0.45999999999999996
1620,0.5
1621,0.49
1622,0.3375
1623,0.21
1624,0.125
1625,0.44000000000000006
1626,0.27
1627,0.3
1628,0.13749999999999998
1629,-0.8333333333333334
1630,0.0875
1631,0.35
1632,0.35
1633,0.0625
1634,0.125
1635,0.35000000000000003
1636,-0.25
1637,-0.19999999999999998
1638,0.48000000000000004
1639,0.45999999999999996
1640,0.46
1641,0.42
1642,0.3125
1643,0.27999999999999997
1644,0.47000000000000003
1645,0.48000000000000004
1646,-0.0875
1647,-0.22499999999999998
1648,-0.8333333333333334
1649,-0.2
1650,0.49
1651,0.48
1652,0.27
1653,0.41
1654,0.48000000000000004
1655,0.35
1656,0.09999999999999999
1657,0.31
1658,0.0625
1659,0.3125
1660,0.37500000000000006
1661,-0.23333333333333334
1662,-0.6666666666666666
1663,0.0875
1664,-0.024999999999999998
1665,0.19999999999999998
1666,-0.024999999999999998
1667,0.3125
1668,0.1125
1669,-0.36666666666666664
1670,0.3125
1671,0.32999999999999996
1672,0.375
1673,0.49
1674,-0.47500000000000003
1675,-1.5499999999999998
1676,0.25
1677,0.48999999999999994
1678,-0.22499999999999998
1679,0.13333333333333333
1680,0.19999999999999998
1681,-1.4
1682,0.4800000000000001
1683,0.42
1684,0.125
1685,-0.8333333333333334
1686,-0.7666666666666666
1687,0.35
1688,0.075
1689,-0.26666666666666666
1690,0.45999999999999996
1691,0.49
1692,0.2875
1693,0.2625
1694,0.31
1695,0.49
1696,0.5
1697,0.29000000000000004
1698,0.48000000000000004
1699,0.22
1700,0.36250000000000004
1701,0.16666666666666666
1702,0.4699999999999999
1703,0.47000000000000003
1704,-0.7333333333333333
1705,-0.8
1706,0.47000000000000003
1707,0.11250000000000002
1708,0.5
1709,-0.012499999999999999
1710,0.33
1711,0.30000000000000004
1712,0.35000000000000003
1713,-0.74
1714,-0.047058823529411764
1715,0.3625
1716,0.29
1717,0.0
1718,0.42
1719,0.31
1720,0.3125
1721,0.075
1722,0.2
1723,-0.2
1724,0.1
1725,0.125
1726,0.08750000000000001
1727,-0.06666666666666668
1728,0.21
1729,0.45999999999999996
1730,0.325
1731,0.35
1732,-0.1
1733,0.11249999999999999
1734,0.1875
1735,0.0625
1736,0.0875
1737,0.26999999999999996
1738,0.19
1739,0.36
1740,0.45999999999999996
1741,0.35
1742,0.1375
1743,-0.225
1744,-0.125
1745,0.37
1746,-0.7333333333333334
1747,0.3125
1748,0.35
1749,0.08750000000000001
1750,-0.15714285714285714
1751,0.38999999999999996
1752,0.26999999999999996
1753,0.49
1754,0.44999999999999996
1755,0.36250000000000004
1756,0.08750000000000001
1757,-1.5999999999999999
1758,0.1625
1759,0.25
1760,-0.011764705882352941
1761,0.33749999999999997
1762,-0.07058823529411765
1763,0.3
1764,0.46
1765,0.42
1766,0.49
1767,-0.7666666666666667
1768,-0.7666666666666666
1769,-0.2
1770,-1.6500000000000001
1771,-0.25
1772,0.3125
1773,0.45
1774,0.26
1775,0.28
1776,0.48000000000000004
1777,0.48999999999999994
1778,0.45
1779,0.25
1780,0.25
1781,0.46
1782,0.48000000000000004
1783,0.49
1784,0.1
1785,0.47000000000000003
1786,0.29
1787,0.48000000000000004
1788,0.28
1789,0.19
1790,0.5
1791,0.24
1792,0.27
1793,0.1
1794,0.25
1795,0.26
1796,0.29
1797,0.31249999999999994
1798,0.33999999999999997
1799,0.325
1800,0.32500000000000007
1801,0.36
1802,-0.7666666666666667
1803,-0.225
1804,0.28750000000000003
1805,0.1
1806,0.48
1807,0.3
1808,0.01
1809,-0.7500000000000001
1810,0.325
1811,0.16999999999999998
1812,0.3625
1813,0.3375
1814,-0.05
1815,0.47
1816,0.33
1817,0.45999999999999996
1818,-2.2
1819,-0.825
1820,-2.45
1821,0.2625
1822,-0.04285714285714286
1823,0.35
1824,-0.8
1825,0.2625
1826,0.2125
1827,0.11249999999999999
1828,0.48000000000000004
1829,-0.21666666666666667
1830,0.26
1831,0.24
1832,0.125
1833,-0.18333333333333332
1834,0.35000000000000003
1835,0.29000000000000004
1836,0.29000000000000004
1837,0.33749999999999997
1838,0.27499999999999997
1839,0.1625
1840,0.375
1841,0.27999999999999997
1842,0.3375000000000001
1843,-0.75
1844,0.13
1845,0.48
1846,0.42
1847,0.07500000000000001
1848,0.3125
1849,0.27999999999999997
1850,0.15
1851,0.45000000000000007
1852,0.45999999999999996
1853,0.47000000000000003
1854,0.26999999999999996
1855,0.33
1856,-0.125
1857,-1.55
1858,0.43999999999999995
1859,0.25
1860,-0.11250000000000002
1861,0.28
1862,0.09999999999999999
1863,-0.6399999999999999
1864,0.17500000000000002
1865,-0.25
1866,0.36
1867,0.35000000000000003
1868,-0.225
1869,0.4799999999999999
1870,0.26
1871,0.0625
1872,0.09999999999999999
1873,0.29
1874,0.3625
1875,-0.125
1876,0.1
1877,-0.11250000000000002
1878,0.07500000000000001
1879,-0.7
1880,0.5
1881,0.16666666666666666
1882,0.12000000000000001
1883,0.3625
1884,0.35000000000000003
1885,0.33
1886,0.3375
1887,-0.8333333333333334
1888,0.11249999999999999
1889,-0.3
1890,0.44999999999999996
1891,0.37
1892,0.37500000000000006
1893,0.3125
1894,0.3
1895,0.3125
1896,0.47000000000000003
1897,0.36250000000000004
1898,-0.6666666666666666
1899,-0.6363636363636364
1900,0.09999999999999999
1901,0.27
1902,0.35
1903,0.09999999999999999
1904,0.23750000000000002
1905,0.01
1906,-0.7333333333333334
1907,-0.7999999999999999
1908,0.30000000000000004
1909,0.44999999999999996
1910,0.41
1911,0.33749999999999997
1912,0.08333333333333334
1913,0.44
1914,0.36250000000000004
1915,0.3125
1916,0.325
1917,0.29
1918,0.25
1919,0.3375
1920,0.2111111111111111
1921,0.1
1922,0.125
1923,0.075
1924,0.45
1925,0.35
1926,0.1125
1927,0.35
1928,0.4799999999999999
1929,0.04
1930,0.075
1931,0.0875
1932,0.16
1933,0.48000000000000004
1934,0.47
1935,0.36
1936,0.33
1937,-0.6666666666666666
1938,-0.0375
1939,-0.7
1940,0.1125
1941,0.37500000000000006
1942,0.0875
1943,-1.5999999999999999
1944,0.275
1945,0.35
1946,0.27999999999999997
1947,0.30000000000000004
1948,-0.36666666666666664
1949,0.29
1950,0.3375
1951,0.29
1952,0.48
1953,0.16666666666666666
1954,0.45
1955,0.16
1956,0.24000000000000002
1957,0.44999999999999996
1958,0.48
1959,0.43
1960,0.18
1961,0.06
1962,0.48
1963,0.47000000000000003
1964,0.05999999999999999
1965,0.3
1966,0.27999999999999997
1967,0.29000000000000004
1968,0.48
1969,0.35000000000000003
1970,0.1
1971,0.18749999999999997
1972,-1.7
1973,0.1625
1974,-0.0625
1975,0.039999999999999994
1976,0.26
1977,0.13
1978,0.1125
1979,0.11250000000000002
1980,0.1
1981,0.48000000000000004
1982,0.28
1983,0.29
1984,0.44
1985,0.45999999999999996
1986,0.13333333333333333
1987,0.46
1988,0.20999999999999996
1989,0.47
1990,0.49000000000000005
1991,-0.7666666666666666
1992,0.375
1993,0.13749999999999998
1994,-0.1875
1995,-2.5999999999999996
1996,-0.42499999999999993
1997,0.48000000000000004
1998,0.25999999999999995
1999,0.29000000000000004
2000,0.11
2001,0.34
2002,0.09999999999999999
2003,0.25
2004,-1.4999999999999998
2005,0.39
2006,0.33999999999999997
2007,-0.19999999999999998
2008,0.1125
2009,0.0875
2010,0.3125
2011,0.225
2012,0.1
2013,0.24
2014,0.45999999999999996
2015,0.13
2016,0.3625
2017,0.47000000000000003
2018,0.26
2019,0.49000000000000005
2020,0.3
2021,0.45
2022,0.48
2023,0.27999999999999997
2024,0.325
2025,0.28
2026,0.35000000000000003
2027,0.35
2028,0.47
2029,0.23999999999999996
2030,0.5
2031,0.47
2032,0.35000000000000003
2033,0.08750000000000001
2034,0.47000000000000003
2035,0.18999999999999997
2036,0.48
2037,0.47000000000000003
2038,0.36250000000000004
2039,-0.7333333333333334
2040,-0.6666666666666666
2041,0.275
2042,0.35000000000000003
2043,0.2
2044,0.35000000000000003
2045,0.28
2046,0.47
2047,0.48000000000000004
2048,0.125
2049,-0.8
2050,-0.7333333333333333
2051,-0.2142857142857143
2052,0.075
2053,0.13749999999999998
2054,0.3
2055,0.32
2056,0.26
2057,0.36
2058,0.16999999999999998
2059,0.46
2060,0.26
2061,0.33749999999999997
2062,0.4700000000000001
2063,0.3125
2064,0.030000000000000002
2065,-0.0625
2066,0.19
2067,0.3
2068,0.35000000000000003
2069,-0.1375
2070,-0.6666666666666666
2071,-0.1625
2072,0.35000000000000003
2073,0.23
2074,0.0875
2075,0.49
2076,0.5
2077,0.29
2078,0.48000000000000004
2079,0.35
2080,0.1
2081,0.225
2082,0.45
2083,0.37500000000000006
2084,0.45999999999999996
2085,0.47000000000000003
2086,0.12000000000000001
2087,0.47000000000000003
2088,0.37
2089,0.46
2090,0.48999999999999994
2091,-0.15714285714285717
2092,0.17
2093,0.03
2094,0.1125
2095,0.47000000000000003
2096,0.28
2097,0.26
2098,0.0625
2099,0.2875
2100,-0.024999999999999998
2101,0.1125
2102,-0.09999999999999999
2103,0.48000000000000004
2104,0.44999999999999996
2105,0.35000000000000003
2106,-1.5999999999999999
2107,0.47
2108,0.3125
2109,0.25
2110,0.45999999999999996
2111,0.0625
2112,0.27
2113,0.11250000000000002
2114,0.27
2115,0.047058823529411764
2116,-0.06666666666666667
2117,0.45999999999999996
2118,0.44999999999999996
2119,0.3375
2120,-0.7000000000000001
2121,-0.0125
2122,0.17
2123,0.48000000000000004
2124,0.3375
2125,0.15
2126,0.0125
2127,0.09999999999999999
2128,0.35
2129,0.28
2130,0.31
2131,0.42999999999999994
2132,0.46
2133,-0.7999999999999999
2134,-0.22500000000000003
2135,0.16666666666666666
2136,-0.775
2137,-1.5999999999999999
2138,0.5
2139,0.33749999999999997
2140,0.26
2141,-0.35
2142,0.325
2143,-0.2
2144,0.32500000000000007
2145,-0.04285714285714286
2146,-0.7333333333333333
2147,-0.19999999999999998
2148,0.1
2149,0.26
2150,-0.2285714285714286
2151,0.39
2152,0.47000000000000003
2153,0.3625
2154,-0.45
2155,0.5
2156,0.0
2157,0.060000000000000005
2158,0.11249999999999999
2159,-1.7
2160,0.375
2161,0.29000000000000004
2162,0.48000000000000004
2163,0.125
2164,0.3625
2165,-1.075
2166,0.075
2167,-1.7500000000000002
2168,0.125
2169,-0.125
2170,-0.25
2171,-0.02857142857142857
2172,0.35000000000000003
2173,-1.5000000000000002
2174,0.09999999999999999
2175,0.45999999999999996
2176,0.48000000000000004
2177,0.3125
2178,0.46
2179,0.3625
2180,0.5
2181,0.13333333333333333
2182,0.29000000000000004
2183,0.11
2184,0.44
2185,0.3375
2186,0.25
2187,0.5
2188,0.21
2189,0.26
2190,0.28
2191,0.3375
2192,0.35
2193,0.45
2194,0.35
2195,0.19
2196,0.08750000000000001
2197,0.27
2198,0.35000000000000003
2199,0.32499999999999996
2200,0.41000000000000003
2201,0.26
2202,0.35
2203,0.39
2204,0.08750000000000001
2205,0.125
2206,-1.55
2207,0.1
2208,0.46
2209,0.28
2210,0.48000000000000004
2211,0.17777777777777778
2212,0.41
2213,0.35000000000000003
2214,0.33749999999999997
2215,0.25
2216,0.0875
2217,0.35000000000000003
2218,0.36250000000000004
2219,0.27999999999999997
2220,0.08750000000000001
2221,-0.18333333333333332
2222,0.125
2223,-0.3428571428571428
2224,0.325
2225,-1.3666666666666667
2226,0.1625
2227,0.125
2228,-0.35
2229,0.375
2230,0.28
2231,0.06
2232,0.0625
2233,0.1125
2234,0.32999999999999996
2235,0.05999999999999999
2236,0.34
2237,0.28
2238,-1.175
2239,0.375
2240,0.35
2241,-0.23333333333333334
2242,0.27
2243,0.26
2244,0.39
2245,0.26
2246,0.075
2247,0.48
2248,0.3125
2249,0.36250000000000004
2250,0.2899999999999999
2251,0.48000000000000004
2252,0.48000000000000004
2253,0.33
2254,0.35
2255,0.29999999999999993
2256,0.31
2257,0.075
2258,0.4700000000000001
2259,0.48
2260,0.18
2261,0.15
2262,0.21999999999999997
2263,0.23
2264,0.44999999999999996
2265,0.47000000000000003
2266,0.3375
2267,0.48999999999999994
2268,0.4799999999999999
2269,0.3375
2270,0.08750000000000001
2271,0.24000000000000002
2272,0.22
2273,0.3375
2274,0.025
2275,0.11249999999999999
2276,0.0
2277,0.26
2278,0.24
2279,-0.0625
2280,-0.0375
2281,0.19000000000000003
2282,0.4600000000000001
2283,0.27999999999999997
2284,0.26999999999999996
2285,0.3625
2286,0.35
2287,0.075
2288,0.29000000000000004
2289,0.09
2290,0.27
2291,0.5
2292,0.4799999999999999
2293,0.27
2294,0.21
2295,0.46
2296,0.41000000000000003
2297,0.03
2298,0.43
2299,0.25
2300,0.5
2301,0.49000000000000005
2302,0.1
2303,0.26
2304,0.47000000000000003
2305,-0.09999999999999999
2306,0.3625
2307,0.44
2308,0.125
2309,0.11250000000000002
2310,0.075
2311,0.125
2312,-0.225
2313,0.47000000000000003
2314,0.27
2315,0.47000000000000003
2316,0.15
2317,0.5
2318,0.33999999999999997
2319,0.29000000000000004
2320,0.24
2321,0.47000000000000003
2322,0.46
2323,0.5
2324,0.45999999999999996
2325,0.375
2326,0.024999999999999998
2327,0.4799999999999999
2328,0.3625
2329,-0.125
2330,0.06999999999999999
2331,0.5
2332,0.48
2333,0.48999999999999994
2334,0.1625
2335,0.47
2336,0.29
2337,0.4799999999999999
2338,0.49
2339,0.16249999999999998
2340,0.25
2341,0.37
2342,0.24
2343,-0.2375
2344,0.28
2345,0.35
2346,-1.7
2347,0.0
2348,0.35000000000000003
2349,0.325
2350,0.49
2351,0.28
2352,0.5
2353,0.12941176470588237
2354,0.33749999999999997
2355,0.43
2356,0.3375
2357,-0.2833333333333333
2358,-0.5166666666666667
2359,-0.19999999999999998
2360,0.47000000000000003
2361,0.49000000000000005
2362,-0.7333333333333333
2363,0.32
2364,0.28
2365,0.45
2366,-0.15
2367,0.48999999999999994
2368,-0.05000000000000001
2369,0.0625
2370,0.37
2371,-0.45
2372,0.3125
2373,0.325
2374,-0.05714285714285714
2375,0.02
2376,-0.7666666666666667
2377,0.125
2378,0.45999999999999996
2379,0.2375
2380,0.3125
2381,0.2125
2382,0.26
2383,0.27999999999999997
2384,0.3375
2385,0.075
2386,0.125
2387,0.46
2388,0.36249999999999993
2389,0.4799999999999999
2390,0.49
2391,0.05999999999999999
2392,0.37
2393,0.26
2394,0.05999999999999999
2395,0.4
2396,0.44999999999999996
2397,0.49000000000000005
2398,0.26
2399,0.02
2400,0.25999999999999995
2401,0.25
2402,0.47000000000000003
2403,-0.23529411764705882
2404,0.18
2405,-0.225
2406,0.33749999999999997
2407,0.33
2408,0.3625
2409,0.36
2410,0.3375
2411,0.35000000000000003
2412,0.49
2413,0.05
2414,0.08
2415,0.2
2416,0.16
2417,0.375
2418,0.075
2419,0.049999999999999996
2420,0.44000000000000006
2421,-0.2125
2422,0.3375
2423,0.2625
2424,-0.8
2425,-0.38333333333333336
2426,0.325
2427,-1.5999999999999999
2428,-1.65
2429,-0.725
2430,0.47000000000000003
2431,0.41
2432,0.17777777777777778
2433,0.075
2434,0.5
2435,0.39
2436,0.21
2437,-0.68
2438,0.35
2439,0.275
2440,0.25
2441,-0.11428571428571428
2442,0.26
2443,0.32
2444,0.48000000000000004
2445,0.29
2446,0.47000000000000003
2447,-0.02857142857142857
2448,0.02
2449,0.33749999999999997
2450,0.48
2451,0.26
2452,0.3375
2453,0.32
2454,0.19
2455,0.26
2456,0.47000000000000003
2457,0.37999999999999995
2458,0.26
2459,0.26
2460,0.45
2461,0.35
2462,0.35
2463,0.35000000000000003
2464,0.26999999999999996
2465,0.48000000000000004
2466,0.45
2467,0.29
2468,0.48
2469,0.26999999999999996
2470,0.3
2471,-0.15
2472,0.09999999999999999
2473,-0.13749999999999998
2474,0.35
2475,0.47000000000000003
2476,0.39
2477,-0.075
2478,0.27
2479,0.075
2480,-0.2125
2481,0.0
2482,0.325
2483,0.22
2484,0.325
2485,0.26
2486,0.26
2487,0.27
2488,0.48
2489,0.48
2490,0.44999999999999996
2491,0.46
2492,0.26999999999999996
2493,-0.1142857142857143
2494,0.075
2495,0.05
2496,0.29000000000000004
2497,0.47000000000000003
2498,0.35000000000000003
2499,0.3375
2500,0.36249999999999993
2501,-1.5500000000000003
2502,-1.75
2503,0.47
2504,0.28
2505,0.04
2506,0.43999999999999995
2507,-2.6
2508,0.075
2509,0.11
2510,0.049999999999999996
2511,0.38999999999999996
2512,-0.7333333333333334
2513,0.012499999999999999
2514,-0.04285714285714286
2515,0.07500000000000001
2516,0.3375
2517,0.09999999999999999
2518,0.48999999999999994
2519,0.49
2520,0.29
2521,0.4799999999999999
2522,0.25
2523,0.46
2524,0.125
2525,0.175
2526,-1.7499999999999998
2527,-1.75
2528,0.3625
2529,0.35
2530,0.45999999999999996
2531,0.45999999999999996
2532,0.36000000000000004
2533,0.36
2534,-0.18749999999999997
2535,0.39
2536,-0.3
2537,-0.23333333333333334
2538,-0.23333333333333334
2539,-0.1625
2540,0.11249999999999999
2541,0.2
2542,0.1
2543,0.08
2544,0.47
2545,0.010000000000000002
2546,-0.05882352941176471
2547,0.1125
2548,0.11249999999999999
2549,0.3375
2550,0.35
2551,0.26
2552,0.49
2553,0.4799999999999999
2554,0.1
2555,0.24
2556,-0.625
2557,0.075
2558,0.1
2559,0.48
2560,0.19
2561,0.36250000000000004
2562,0.35
2563,0.18
2564,0.26999999999999996
2565,0.39
2566,0.3125
2567,0.09
2568,0.28
2569,-0.21666666666666667
2570,0.275
2571,0.3125
2572,0.0375
2573,0.06
2574,0.49
2575,0.49000000000000005
2576,0.47000000000000003
2577,0.43
2578,0.49
2579,0.0
2580,0.48000000000000004
2581,0.5
2582,0.0
2583,0.36
2584,0.28
2585,0.32500000000000007
2586,0.27
2587,0.44
2588,0.16999999999999998
2589,0.0875
2590,-0.55
2591,-0.5
2592,0.5
2593,0.48000000000000004
2594,0.45
2595,0.44999999999999996
2596,0.27
2597,0.18
2598,0.49
2599,0.29000000000000004
2600,0.30000000000000004
2601,0.47000000000000003
2602,0.27
2603,0.037500000000000006
2604,0.34
2605,-0.7333333333333333
2606,0.29000000000000004
2607,0.0
2608,0.35
2609,-0.10000000000000002
2610,0.33749999999999997
2611,0.325
2612,-0.65
2613,0.0625
2614,0.09999999999999999
2615,0.3125
2616,0.47000000000000003
2617,0.31249999999999994
2618,0.26
2619,0.09999999999999999
2620,0.28
2621,0.47000000000000003
2622,0.4799999999999999
2623,0.35
2624,0.27
2625,0.45
2626,0.01
2627,0.15
2628,-1.4333333333333333
2629,-0.6666666666666666
2630,0.47000000000000003
2631,0.43
2632,0.1
2633,0.1125
2634,0.15
2635,-0.7999999999999999
2636,0.19
2637,0.49
2638,0.325
2639,0.26
2640,0.16666666666666666
2641,0.1
2642,0.36250000000000004
2643,0.11249999999999999
2644,0.3375
2645,0.41
2646,0.47
2647,0.4799999999999999
2648,0.26
2649,0.27
2650,0.04705882352941177
2651,0.325
2652,0.3625
2653,0.49000000000000005
2654,0.060000000000000005
2655,0.35
2656,0.25
2657,0.49
2658,0.47
2659,0.1125
2660,0.25
2661,0.45
2662,0.48
2663,0.325
2664,-0.3833333333333333
2665,-0.7333333333333334
2666,0.2625
2667,0.33749999999999997
2668,0.11249999999999999
2669,0.28
2670,0.48
2671,0.27
2672,0.49
2673,0.18
2674,0.48
2675,0.0875
2676,0.09999999999999998
2677,-0.7333333333333334
2678,-0.6666666666666666
2679,0.49
2680,0.17999999999999997
2681,0.47
2682,0.43333333333333335
2683,0.3
2684,0.325
2685,0.3125
2686,-0.7666666666666666
2687,-1.6500000000000001
2688,0.45000000000000007
2689,0.31249999999999994
2690,-0.8333333333333334
2691,0.3625
2692,0.07500000000000001
2693,0.33999999999999997
2694,0.26249999999999996
2695,0.35000000000000003
2696,-0.02
2697,-0.08
2698,0.35
2699,0.125
2700,0.26249999999999996
2701,0.3125
2702,0.125
2703,0.49000000000000005
2704,0.13
2705,0.26
2706,0.48000000000000004
2707,0.48000000000000004
2708,0.35999999999999993
2709,0.11249999999999999
2710,-0.7
2711,0.2
2712,0.37
2713,0.125
2714,0.39999999999999997
2715,0.48000000000000004
2716,0.21
2717,0.29
2718,0.26999999999999996
2719,-0.6
2720,0.325
2721,0.0875
2722,0.15
2723,0.47000000000000003
2724,0.325
2725,-0.19999999999999998
2726,-0.4000000000000001
2727,-0.7999999999999999
2728,0.15000000000000002
2729,0.27
2730,0.43
2731,0.2
2732,0.26999999999999996
2733,0.39
2734,0.47000000000000003
2735,0.25
2736,0.47000000000000003
2737,0.19
2738,0.4799999999999999
2739,0.02
2740,0.06
2741,0.375
2742,0.37999999999999995
2743,0.39
2744,0.375
2745,0.275
2746,-0.18571428571428572
2747,-0.05
2748,-0.7333333333333333
2749,0.125
2750,0.26
2751,0.09999999999999999
2752,0.4000000000000001
2753,0.4
2754,0.08750000000000001
2755,0.29
2756,0.49
2757,0.3
2758,0.41
2759,0.26
2760,0.48
2761,0.44
2762,0.3625
2763,-0.7333333333333333
2764,-0.7666666666666666
2765,0.07499999999999998
2766,0.11249999999999999
2767,0.16249999999999998
2768,-2.5
2769,-0.012499999999999999
2770,0.0375
2771,0.26
2772,0.30000000000000004
2773,0.49000000000000005
2774,0.35
2775,0.01
2776,0.075
2777,-0.07058823529411765
2778,0.2625
2779,0.31250000000000006
2780,0.5
2781,0.44
2782,0.29
2783,-0.6666666666666667
2784,-0.65
2785,0.0
2786,0.32
2787,-0.42500000000000004
2788,0.08750000000000001
2789,-0.6
2790,0.29
2791,0.3
2792,0.4799999999999999
2793,0.08750000000000001
2794,0.0875
2795,0.3625
2796,-0.0588235294117647
2797,0.31000000000000005
2798,0.47
2799,0.48
2800,0.09999999999999999
2801,0.22499999999999998
2802,0.42
2803,0.44999999999999996
2804,0.44999999999999996
2805,-0.04285714285714286
2806,0.049999999999999996
2807,0.4799999999999999
2808,0.08
2809,0.049999999999999996
2810,0.47000000000000003
2811,0.41
2812,0.16999999999999998
2813,0.23
2814,0.17
2815,0.45
2816,0.25
2817,0.22
2818,0.29000000000000004
2819,0.35
2820,0.025
2821,0.07500000000000001
2822,0.0625
2823,-0.0625
2824,0.3125
2825,-0.3235294117647059
2826,-1.5999999999999996
2827,0.3375
2828,0.35000000000000003
2829,0.1125
2830,0.375
2831,-0.2125
2832,0.35
2833,0.26999999999999996
2834,0.48
2835,0.25999999999999995
2836,0.48000000000000004
2837,0.32500000000000007
2838,-0.039999999999999994
2839,0.26
2840,0.25
2841,0.3625
2842,-0.22499999999999998
2843,-0.024999999999999998
2844,-0.014285714285714285
2845,0.28
2846,-1.5
2847,0.27999999999999997
2848,0.4700000000000001
2849,-0.7666666666666666
2850,-0.19999999999999998
2851,0.47000000000000003
2852,0.45999999999999996
2853,0.34
2854,0.26
2855,0.47000000000000003
2856,0.0625
2857,0.09999999999999999
2858,0.06
2859,0.25999999999999995
2860,0.23
2861,0.49
2862,0.35
2863,0.26999999999999996
2864,0.26999999999999996
2865,0.25999999999999995
2866,0.29
2867,-0.22499999999999998
2868,-0.0625
2869,0.0625
2870,0.3125
2871,-0.11250000000000002
2872,0.41000000000000003
2873,0.030000000000000002
2874,0.48999999999999994
2875,-0.0375
2876,0.075
2877,0.4699999999999999
2878,0.29
2879,0.36
2880,0.5
2881,0.29000000000000004
2882,-1.55
2883,0.32
2884,0.3375
2885,-0.11249999999999999
2886,0.27
2887,0.4799999999999999
2888,0.48
2889,0.44999999999999996
2890,0.25
2891,0.48
2892,0.48999999999999994
2893,0.45000000000000007
2894,0.42000000000000004
2895,0.27999999999999997
2896,0.42000000000000004
2897,0.125
2898,-0.014285714285714285
2899,0.125
2900,0.48000000000000004
2901,0.46
2902,0.3625
2903,0.325
2904,-0.014285714285714285
2905,0.26
2906,0.44999999999999996
2907,0.27
2908,0.46
2909,0.019999999999999997
2910,0.0625
2911,0.47
2912,0.3
2913,0.3625
2914,0.26
2915,0.45
2916,0.27
2917,0.0625
2918,0.15
2919,0.275
2920,0.17500000000000002
2921,0.049999999999999996
2922,-1.5
2923,0.5
2924,0.45
2925,0.07
2926,0.42
2927,0.29
2928,-0.8
2929,0.42
2930,0.3375
2931,0.375
2932,0.07500000000000001
2933,0.08750000000000001
2934,0.0625
2935,0.45
2936,0.325
2937,0.47
2938,0.4700000000000001
2939,0.325
2940,0.16
2941,0.28
2942,0.10999999999999999
2943,0.25
2944,0.38
2945,0.43000000000000005
2946,0.42000000000000004
2947,0.35000000000000003
2948,0.47000000000000003
2949,0.3125
2950,0.3625
2951,0.0875
2952,-0.05
2953,0.0875
2954,0.075
2955,0.29
2956,0.16666666666666669
2957,-0.8333333333333333
2958,0.3625
2959,0.47
2960,0.46
2961,0.49
2962,0.11249999999999999
2963,0.0625
2964,0.3375
2965,0.39999999999999997
2966,-0.6000000000000001
2967,0.1
2968,0.0875
2969,0.35000000000000003
2970,-0.7999999999999999
2971,0.225
2972,-0.19999999999999998
2973,0.48
2974,-0.12857142857142856
2975,0.3375
2976,-0.014285714285714287
2977,0.26
2978,0.15999999999999998
2979,0.35
2980,0.1
2981,0.1125
2982,0.3375
2983,0.0875
2984,-0.62
2985,0.25
2986,0.48
2987,0.11999999999999998
2988,0.06
2989,0.35000000000000003
2990,0.020000000000000004
2991,0.35
2992,0.27
2993,0.47000000000000003
2994,0.3375
2995,0.1125
2996,0.33749999999999997
2997,0.1625
2998,0.3
2999,-0.8333333333333333
3000,0.08750000000000001
3001,-0.7999999999999999
3002,0.47
3003,0.3125
3004,0.3
3005,0.5
3006,0.28
3007,0.325
3008,0.39
3009,0.1125
3010,-0.7666666666666667
3011,-1.3333333333333333
3012,-0.7333333333333333
3013,-0.7333333333333333
3014,0.35
3015,-0.3
3016,-0.2375
3017,-0.45
3018,-0.05
3019,0.04
3020,0.45
3021,0.33
3022,0.31249999999999994
3023,-0.04411764705882353
3024,0.3375
3025,0.45
3026,0.0
3027,0.325
3028,0.16000000000000003
3029,0.0625
3030,0.16
3031,0.29
3032,-0.0625
3033,0.35
3034,0.18999999999999997
3035,0.46
3036,0.28
3037,0.48
3038,0.37
3039,-0.0375
3040,0.2
3041,0.4799999999999999
3042,0.49
3043,0.125
3044,-0.25
3045,0.26
3046,0.46
3047,0.3125
3048,0.16999999999999998
3049,0.36
3050,0.06999999999999999
3051,0.29
3052,0.4800000000000001
3053,0.26
3054,0.45999999999999996
3055,0.3125
3056,0.4799999999999999
3057,0.48
3058,0.34
3059,-0.1375
3060,0.1875
3061,0.3625
3062,0.28
3063,0.07
3064,0.28
3065,0.35
3066,0.41
3067,0.48
3068,0.48
3069,0.125
3070,0.27
3071,0.12
3072,0.46
3073,0.25
3074,0.15294117647058822
3075,0.11250000000000002
3076,-0.85
3077,-0.14285714285714285
3078,0.32999999999999996
3079,0.4799999999999999
3080,0.35
3081,0.48
3082,0.25
3083,0.3375
3084,-1.65
3085,0.125
3086,-0.675
3087,-2.4999999999999996
3088,0.42000000000000004
3089,0.28
3090,0.49
3091,0.27
3092,0.48
3093,0.0875
3094,0.35
3095,0.18749999999999997
3096,-2.35
3097,0.35000000000000003
3098,-0.19117647058823528
3099,0.325
3100,0.0375
3101,0.05
3102,0.23
3103,-0.7333333333333333
3104,0.44999999999999996
3105,0.3625
3106,0.08750000000000001
3107,0.45999999999999996
3108,0.019999999999999997
3109,0.49
